id,category,description,carbohydrate,kilocalories,protein,fat,fiber,sugar,carb_percentage,protein_percentage,fat_percentage,generic_category,nutritional_score
12128,GINKGO NUTS,"GINKGO NUTS,DRIED",72.5,348,10.3,2.0,0.0,0.0,83.04696449026346,11.79839633447881,5.154639175257732,nutsAndSeeds,54.92049349047379
5148,GOOSE,"GOOSE,DOMESTICATED,MEAT ONLY,RAW",0.0,161,22.8,7.1,0.0,0.0,0.0,58.80077369439072,41.19922630560928,poultry,74.93509666945423
5150,GOOSE,"GOOSE,LIVER,RAW",6.3,133,16.4,4.3,0.0,0.0,19.459459459459456,50.656370656370655,29.88416988416988,poultry,74.77283802998134
5149,GOOSE,"GOOSE,DOMESTICATED,MEAT ONLY,CKD,RSTD",0.0,238,29.0,12.7,0.0,0.0,0.0,50.36908380373426,49.63091619626574,poultry,70.34317717237157
5147,GOOSE,"GOOSE,DOMESTICATED,MEAT&SKN,CKD,RSTD",0.0,305,25.2,21.9,0.0,0.0,0.0,33.8368580060423,66.16314199395771,poultry,60.81859503531318
5146,GOOSE,"GOOSE,DOMESTICATED,MEAT&SKN,RAW",0.0,371,15.9,33.6,0.0,0.0,0.0,17.377049180327866,82.62295081967213,poultry,48.08940476866532
9107,GOOSEBERRIES,"GOOSEBERRIES,RAW",10.2,44,0.9,0.6,4.300000191,0.0,81.92771084337349,7.2289156626506035,10.843373493975903,fruits,78.13970492300932
9109,GOOSEBERRIES,"GOOSEBERRIES,CND,LT SYRUP PK,SOL&LIQUIDS",18.8,73,0.7,0.2,2.400000095,0.0,94.23558897243107,3.508771929824561,2.255639097744361,fruits,74.55378892835122
9130,GRAPE JUC,"GRAPE JUC,CND OR BTLD,UNSWTND,W/ ADDED VIT C",14.8,60,0.4,0.1,0.200000003,14.19999981,95.9481361426256,2.593192868719611,1.4586709886547813,fruits,68.29871839403317
9114,GRAPEFRUIT,"GRAPEFRUIT,RAW,PINK & RED,FLORIDA",7.5,30,0.6,0.1,1.100000024,0.0,90.0900900900901,7.207207207207207,2.702702702702702,fruits,77.17426590975688
9118,GRAPEFRUIT,"GRAPEFRUIT,RAW,WHITE,FLORIDA",8.2,32,0.6,0.1,0.0,0.0,90.85872576177286,6.64819944598338,2.493074792243768,fruits,76.29806924102647
9117,GRAPEFRUIT,"GRAPEFRUIT,RAW,WHITE,CALIFORNIA",9.1,37,0.9,0.1,0.0,0.0,88.99755501222494,8.80195599022005,2.2004889975550124,fruits,76.03845541786986
9113,GRAPEFRUIT,"GRAPEFRUIT,RAW,PINK&RED,CALIFORNIA&ARIZONA",9.7,37,0.5,0.1,0.0,0.0,93.04556354916068,4.796163069544365,2.158273381294964,fruits,75.84374505050239
9111,GRAPEFRUIT,"GRAPEFRUIT,RAW,PINK&RED&WHITE,ALL AREAS",8.1,32,0.6,0.1,1.100000024,6.980000019,90.7563025210084,6.722689075630253,2.521008403361345,fruits,74.18059400377486
9123,GRAPEFRUIT JUC,"GRAPEFRUIT JUC,WHITE,CND,UNSWTND",9.0,38,0.5,0.1,0.100000001,8.859999657,92.54498714652956,5.141388174807198,2.31362467866324,fruits,72.2334904620165
9128,GRAPEFRUIT JUC,"GRAPEFRUIT JUC,WHITE,RAW",9.2,39,0.5,0.1,0.100000001,9.100000381,92.69521410579344,5.037783375314862,2.267002518891688,fruits,72.0550056649082
9126,GRAPEFRUIT JUC,"GRAPEFRUIT JUC,WHITE,FRZ CONC,UNSWTND,DIL W/ 3 VOLUME H2O",9.7,41,0.6,0.1,0.100000001,9.630000114,92.16152019002377,5.7007125890736345,2.137767220902613,fruits,71.72643202828324
9124,GRAPEFRUIT JUC,"GRAPEFRUIT JUC,WHITE,CND,SWTND",11.1,46,0.6,0.1,0.100000001,11.02999973,93.08176100628933,5.031446540880504,1.886792452830189,fruits,70.75288034721423
9125,GRAPEFRUIT JUC,"GRAPEFRUIT JUC,WHITE,FRZ CONC,UNSWTND,UNDIL",34.6,146,2.0,0.5,0.400000006,34.15999985,91.71636845593108,5.301524188204108,2.982107355864811,fruits,54.03618397008778
9138,GROUNDCHERRIES,"GROUNDCHERRIES,(CAPE-GOOSEBERRIES OR POHA),RAW",11.2,53,1.9,0.7,0.0,0.0,76.32027257240205,12.947189097103918,10.732538330494036,fruits,75.08112944497982
9143,GUAVA SAUCE,"GUAVA SAUCE,COOKED",9.5,36,0.3,0.1,3.599999905,5.880000114,94.76309226932668,2.9925187032418954,2.244389027431421,fruits,75.77884148681125
9140,GUAVAS,"GUAVAS,STRAWBERRY,RAW",17.4,69,0.6,0.6,5.400000095,0.0,89.92248062015503,3.1007751937984493,6.97674418604651,fruits,76.67937710544604
9139,GUAVAS,"GUAVAS,COMMON,RAW",14.3,68,2.5,0.9,5.400000095,8.920000076,75.96281540504648,13.280212483399731,10.756972111553784,fruits,73.99399659134063
5152,GUINEA HEN,"GUINEA HEN,MEAT ONLY,RAW",0.0,110,20.6,2.5,0.0,0.0,0.0,78.55100095328885,21.448999046711155,poultry,79.12136956785469
5151,GUINEA HEN,"GUINEA HEN,MEAT&SKN,RAW",0.0,158,23.4,6.5,0.0,0.0,0.0,61.53846153846154,38.46153846153847,poultry,75.61658295524035
7028,HAM,"HAM,SLICED,EX LN",0.8,107,18.9,2.6,0.0,0.0,3.131115459882583,73.97260273972603,22.896281800391392,meats,78.51289966983136
7029,HAM,"HAM,SLICED,REG (APPROX 11% FAT)",3.8,163,16.6,8.6,1.299999952,0.0,9.559748427672956,41.76100628930818,48.67924528301887,meats,72.23349029107703
7027,HAM,"HAM,CHOPPED,NOT CANNED",4.2,180,16.5,10.3,0.0,0.0,9.572649572649574,37.60683760683761,52.820512820512825,meats,69.54810983895443
7026,HAM,"HAM,CHOPPED,CANNED",0.3,239,16.1,18.8,0.0,0.0,0.5110732538330494,27.427597955706982,72.06132879045997,meats,62.49797195385755
7030,HAM,"HAM,MINCED",1.9,263,16.3,20.7,0.0,0.0,2.9332304129679665,25.16402933230413,71.9027402547279,meats,60.18578634136893
7034,HEADCHEESE,"HEADCHEESE,PORK",0.0,157,13.8,10.9,0.0,0.0,0.0,36.007827788649706,63.99217221135029,meats,69.95375643763664
12130,HICKORYNUTS,"HICKORYNUTS,DRIED",18.2,657,12.7,64.4,6.400000095,0.0,10.352673492605232,7.224118316268487,82.42320819112628,nutsAndSeeds,19.98620847361981
7277,HORMEL SPAM,"HORMEL SPAM,LT LUNCH MT,PORK & CHICK,MINCED,CND,VIT C ADDED",1.4,191,15.2,13.9,0.0,1.25999999,2.924281984334204,31.74934725848564,65.32637075718016,meats,66.6355672644726
9144,JACKFRUIT,"JACKFRUIT,RAW",24.0,94,1.5,0.3,1.600000024,0.0,91.69054441260744,5.730659025787965,2.5787965616045843,fruits,72.69592746030524
9420,JACKFRUIT,"JACKFRUIT,CND,SYRUP PK",23.9,92,0.4,0.1,0.899999976,0.0,97.45158002038735,1.6309887869520898,0.9174311926605504,fruits,71.91708595968173
9145,JAVA-PLUM,"JAVA-PLUM,(JAMBOLAN),RAW",15.6,60,0.7,0.2,0.0,0.0,93.13432835820896,4.17910447761194,2.686567164179104,fruits,74.050787084327
44110,JELLIES,"JELLIES,RED SUGAR,HOME PRESERVED",46.1,179,0.3,0.0,0.800000012,45.29999924,99.35344827586208,0.646551724137931,0.0,sweets,46.39380230225351
9146,JUJUBE,"JUJUBE,RAW",20.2,79,1.2,0.2,0.0,0.0,92.44851258581237,5.491990846681922,2.0594965675057213,fruits,72.75271796854392
9147,JUJUBE,"JUJUBE,DRIED",73.6,287,3.7,1.1,0.0,0.0,92.25947978690066,4.638044500156691,3.102475712942652,fruits,56.875710096122056
11235,KALE,"KALE,FROZEN,UNPREPARED",4.9,28,2.7,0.5,2.0,0.0,56.16045845272206,30.945558739255013,12.893982808022924,vegetables,78.84552988075077
11236,KALE,"KALE,FRZ,CKD,BLD,DRND,WO/SALT",5.2,30,2.8,0.5,2.0,1.340000033,56.98630136986301,30.68493150684931,12.32876712328767,vegetables,78.18838237749925
11234,KALE,"KALE,CKD,BLD,DRND,WO/SALT",5.6,28,1.9,0.4,2.0,1.25,66.66666666666666,22.619047619047617,10.714285714285714,vegetables,77.97338969358401
11622,KALE,"KALE,SCOTCH,RAW",8.3,42,2.8,0.6,1.700000048,0.0,66.66666666666666,22.489959839357425,10.843373493975902,vegetables,77.5393478641477
11233,KALE,"KALE,RAW",10.0,50,3.3,0.7,2.0,0.0,67.22689075630252,22.18487394957983,10.588235294117649,vegetables,77.30407280575835
7934,KIELBASA,"KIELBASA,POLISH,TURKEY & BF,SMOKED",3.9,226,13.1,17.6,0.0,0.0,6.890459363957596,23.144876325088337,69.96466431095406,meats,62.38439090622653
7037,KIELBASA,"KIELBASA,KOLBASSY,PORK,BF,NONFAT DRY MILK",2.8,309,12.2,27.3,0.0,1.600000024,3.663722603859992,15.963362773961398,80.3729146221786,meats,52.20266126956744
9148,KIWI FRUIT,"KIWI FRUIT,(CHINESE GOOSEBERRIES),FRSH,RAW",14.7,61,1.1,0.5,3.0,8.989999771,86.85376661742986,6.49926144756278,6.646971935007387,fruits,72.39169258860983
11241,KOHLRABI,"KOHLRABI,RAW",6.2,27,1.7,0.1,3.599999905,2.599999905,76.3076923076923,20.923076923076923,2.769230769230769,vegetables,78.52101257868314
11242,KOHLRABI,"KOHLRABI,CKD,BLD,DRND,WO/SALT",6.7,29,1.8,0.1,1.100000024,2.799999952,76.79083094555874,20.63037249283668,2.5787965616045847,vegetables,76.70371587475655
9149,KUMQUATS,"KUMQUATS,RAW",15.9,71,1.9,0.9,6.5,9.359999657,80.2017654476671,9.583858764186632,10.21437578814628,fruits,73.99399669964828
17205,LAMB,"LAMB,VAR MEATS&BY-PRODUCTS,LUNGS,RAW",0.0,95,16.7,2.6,0.0,0.0,0.0,74.05764966740576,25.94235033259424,meats,78.41554448614762
17206,LAMB,"LAMB,VAR MEATS&BY-PRODUCTS,LUNGS,CKD,BRSD",0.0,113,19.9,3.1,0.0,0.0,0.0,74.04651162790698,25.953488372093027,meats,78.39120569022668
17070,LAMB,"LAMB,NZ,IMP,FRZ,FORESHANK,LN,RAW",0.0,118,20.8,3.3,0.0,0.0,0.0,73.69353410097432,26.30646589902568,meats,78.3749798262794
17009,LAMB,"LAMB,DOM,FORESHANK,LN,1/4""FAT,CHOIC,RAW",0.0,120,21.1,3.3,0.0,0.0,0.0,73.97020157756354,26.029798422436457,meats,78.35875396233212
17196,LAMB,"LAMB,VAR MEATS&BY-PRODUCTS,KIDNEYS,CKD,BRSD",1.0,137,23.6,3.6,0.0,0.0,3.058103975535168,72.17125382262996,24.770642201834857,meats,78.12347893509643
9153,LEMON JUICE,"LEMON JUC,CND OR BTLD",6.5,21,0.4,0.3,0.400000006,2.400000095,85.8085808580858,5.2805280528052805,8.91089108910891,fruits,76.33052093427882
9154,LEMON JUICE,"LEMON JUC,FRZ,UNSWTND,SINGLE STRENGTH",6.5,22,0.5,0.3,0.400000006,2.400000095,84.69055374592834,6.514657980456026,8.794788273615636,fruits,76.29806920638424
9152,LEMON JUICE,"LEMON JUICE,RAW",8.6,25,0.4,0.0,0.400000006,2.400000095,95.55555555555554,4.444444444444445,0.0,fruits,76.07902004309585
9156,LEMON PEEL,"LEMON PEEL,RAW",16.0,47,1.5,0.3,10.60000038,4.170000076,88.03301237964236,8.253094910591471,3.713892709766162,fruits,80.65877039266425
9151,LEMONS,"LEMONS,RAW,WITH PEEL",10.7,20,1.2,0.3,4.699999809,0.0,85.08946322067594,9.542743538767397,5.36779324055666,fruits,80.56547133519776
9150,LEMONS,"LEMONS,RAW,WITHOUT PEEL",9.3,29,1.1,0.3,2.799999952,2.5,83.97291196388261,9.932279909706546,6.094808126410834,fruits,77.53934780184039
16069,LENTILS,"LENTILS,RAW",60.1,353,25.8,1.1,30.5,2.029999971,68.00565770862801,29.1937765205092,2.800565770862801,legumes,81.25101422270004
16370,LENTILS,"LENTILS,MATURE SEEDS,CKD,BLD,W/SALT",19.5,114,9.0,0.4,7.900000095,1.799999952,66.32653061224491,30.612244897959183,3.0612244897959187,legumes,78.0585755604366
16070,LENTILS,"LENTILS,MATURE SEEDS,CKD,BLD,WO/SALT",20.1,116,9.0,0.4,7.900000095,1.799999952,67.0,30.0,3.0000000000000004,legumes,77.8963169209637
11249,LENTILS,"LENTILS,SPROUTED,CKD,STIR-FRIED,WO/SALT",21.2,101,8.8,0.5,0.0,0.0,68.11244979919678,28.273092369477915,3.614457831325301,legumes,74.59435352656116
11248,LENTILS,"LENTILS,SPROUTED,RAW",22.1,106,9.0,0.6,0.0,0.0,68.10477657935284,27.73497688751926,4.160246533127888,legumes,74.26172331564175
11251,LETTUCE,"LETTUCE,COS OR ROMAINE,RAW",3.3,17,1.2,0.3,2.099999905,1.190000057,63.76811594202898,23.18840579710145,13.043478260869565,vegetables,78.63865003064271
11253,LETTUCE,"LETTUCE,GRN LEAF,RAW",2.8,15,1.4,0.1,1.299999952,0.779999971,63.2768361581921,31.63841807909605,5.084745762711865,vegetables,78.59402897017789
11250,LETTUCE,"LETTUCE,BUTTERHEAD (INCL BOSTON&BIBB TYPES),RAW",2.2,13,1.4,0.2,1.100000024,0.939999998,54.320987654320994,34.5679012345679,11.111111111111112,vegetables,78.53723848214041
11257,LETTUCE,"LETTUCE,RED LEAF,RAW",2.3,16,1.3,0.2,0.899999976,0.479999989,56.79012345679012,32.098765432098766,11.111111111111112,vegetables,78.30196342740189
11252,LETTUCE,"LETTUCE,ICEBERG (INCL CRISPHEAD TYPES),RAW",3.0,14,0.9,0.1,1.200000048,1.970000029,72.72727272727273,21.81818181818182,5.454545454545455,vegetables,77.88414746126384
9161,LIME JUICE,"LIME JUC,CND OR BTLD,UNSWTND",6.7,21,0.2,0.2,0.400000006,1.370000005,91.15646258503402,2.7210884353741496,6.122448979591836,fruits,76.6753205796669
9160,LIME JUICE,"LIME JUICE,RAW",8.4,25,0.4,0.1,0.400000006,1.690000057,93.07479224376732,4.43213296398892,2.4930747922437675,fruits,76.34269034765387
9159,LIMES,"LIMES,RAW",10.5,30,0.7,0.2,2.799999952,1.690000057,90.12875536480688,6.008583690987125,3.862660944206009,fruits,77.61642063246815
9164,LITCHIS,"LITCHIS,RAW",16.5,66,0.8,0.4,1.299999952,15.22999954,90.65934065934066,4.395604395604396,4.945054945054945,fruits,68.22975854868102
9165,LITCHIS,"LITCHIS,DRIED",70.7,277,3.8,1.2,4.599999905,66.09999847,91.58031088082902,4.922279792746114,3.4974093264248696,fruits,33.883661441795205
7040,LIVER CHEESE,"LIVER CHEESE,PORK",2.1,304,15.2,25.6,0.0,0.0,2.803738317757009,20.29372496662216,76.90253671562083,meats,55.13142972178855
9167,LOGANBERRIES,"LOGANBERRIES,FROZEN",13.0,55,1.5,0.3,5.300000191,7.699999809,85.667215815486,9.884678747940692,4.448105436573311,fruits,75.13792017023944
9172,LONGANS,"LONGANS,RAW",15.1,60,1.3,0.1,1.100000024,0.0,90.82706766917292,7.819548872180452,1.3533834586466165,fruits,75.08112946055665
9173,LONGANS,"LONGANS,DRIED",74.0,286,4.9,0.4,0.0,0.0,92.73182957393482,6.140350877192982,1.1278195488721805,fruits,57.71134208940742
9174,LOQUATS,"LOQUATS,RAW",12.1,47,0.4,0.2,1.700000048,0.0,93.43629343629344,3.0888030888030893,3.474903474903475,fruits,76.06279424494444
12205,LOTUS SEEDS,"LOTUS SEEDS,RAW",17.3,89,4.1,0.5,0.0,0.0,76.80355160932298,18.201997780244174,4.994450610432852,nutsAndSeeds,73.2800585468308
12013,LOTUS SEEDS,"LOTUS SEEDS,DRIED",64.5,332,15.4,2.0,0.0,0.0,76.4218009478673,18.246445497630333,5.331753554502369,nutsAndSeeds,58.70111979019202
7260,LOUIS RICH,"LOUIS RICH,TURKEY BREAST (OVEN RSTD,PORTION FAT FREE)",1.9,90,19.1,0.7,0.0,0.400000006,8.416389811738648,84.60686600221486,6.976744186046512,meats,80.28963176962557
7261,LOUIS RICH,"LOUIS RICH,TURKEY BREAST (SMOKED,CARVING BOARD)",1.6,94,19.7,1.0,0.0,0.300000012,6.794055201698514,83.65180467091294,9.554140127388534,meats,80.22472831140254
7262,LOUIS RICH,"LOUIS RICH,TURKEY BREAST (SMOKED,PORTION FAT FREE)",2.2,93,19.3,0.8,0.0,0.600000024,9.44206008583691,82.83261802575107,7.725321888412016,meats,80.03813087114096
7249,LOUIS RICH,"LOUIS RICH,CHICK BREAST CLASSIC BKD /GRILL (CARVING BOARD)",3.7,98,19.7,0.5,0.0,0.699999988,15.086646279306832,80.32619775739042,4.587155963302752,meats,79.85964638232406
7259,LOUIS RICH,"LOUIS RICH,TURKEY BREAST (OVEN RSTD,FAT FREE)",4.5,84,15.0,0.7,0.0,1.700000048,21.352313167259787,71.17437722419929,7.473309608540925,meats,78.2532858272037
7043,LUNCHEON MEAT,"LUNCHEON MEAT,BF,THIN SLICED",2.6,117,17.9,3.4,0.0,0.0,9.236234458259329,63.58792184724689,27.175843694493786,meats,77.0201201866808
7909,LUNCHEON MEAT,"LUNCHEON MEAT,PORK&CHICK,MINCED,CND,INCL SPAM LITE",1.4,196,15.2,13.9,0.0,1.25999999,2.924281984334204,31.74934725848564,65.32637075718016,meats,66.22992066579039
7906,LUNCHEON MEAT,"LUNCHEON MEAT,PORK,HAM,&CHICK,MINCD,CND,RED NA,VIT C, (SPAM)",3.4,293,12.5,25.1,0.0,0.0,4.6977547495682215,17.271157167530223,78.03108808290156,meats,54.83125123876371
7042,LUNCHEON MEAT,"LUNCHEON MEAT,BEEF,LOAVED",2.9,308,14.4,26.2,0.0,0.0,3.8032786885245904,18.885245901639344,77.31147540983606,meats,54.27145893258225
7908,LUNCHEON MEAT,"LUNCHEON MEAT,PORK W/HAM,MINCED,CND,INCL SPAM (HORMEL)",4.6,315,13.4,26.6,0.0,0.0,5.908798972382788,17.21258831085421,76.87861271676302,meats,53.11942259232477
16377,LUPINS,"LUPINS,MATURE SEEDS,CKD,BLD,W/SALT",9.3,116,15.6,2.9,2.799999952,0.0,29.59427207637232,49.64200477326969,20.763723150358,legumes,77.92065560460166
16077,LUPINS,"LUPINS,MATURE SEEDS,CKD,BLD,WO/ SALT",9.9,119,15.6,2.9,2.799999952,0.0,30.91334894613584,48.71194379391101,20.37470725995316,legumes,77.67726764539233
16076,LUPINS,"LUPINS,MATURE SEEDS,RAW",40.4,371,36.2,9.7,0.0,0.0,41.04648209296419,36.77927355854712,22.1742443484887,legumes,63.78792813766698
7060,LUXURY LOAF,"LUXURY LOAF,PORK",4.9,141,18.4,4.8,0.0,0.0,14.369501466275665,53.958944281524936,31.67155425219941,meats,74.97566132932245
12131,MACADAMIA NUTS,"MACADAMIA NUTS,RAW",13.8,718,7.9,75.8,8.600000381,4.570000172,7.178153446033811,4.109232769830949,88.71261378413523,nutsAndSeeds,9.500244013537248
12632,MACADAMIA NUTS,"MACADAMIA NUTS,DRY RSTD,W/SALT",12.8,716,7.8,76.1,8.0,4.139999866,6.67274859898345,4.0662061775055385,89.26104522351102,nutsAndSeeds,9.325815852949605
12132,MACADAMIA NUTS,"MACADAMIA NUTS,DRY RSTD,WO/SALT",13.4,718,7.8,76.1,8.0,4.139999866,6.963752111212161,4.053527348317527,88.98272054047031,nutsAndSeeds,9.163557213476707
20106,MACARONI,"MACARONI,VEG,CKD,ENR",26.6,128,4.5,0.1,4.300000191,1.149999976,84.91620111731844,14.365522745411011,0.7182761372705506,first dishes,72.73243577231092
20108,MACARONI,"MACARONI,WHOLE-WHEAT,CKD",26.5,124,5.3,0.5,2.799999952,0.800000012,80.48595292331056,16.097190584662112,3.416856492027335,first dishes,72.51744290528681
20302,MACARONI,"MACARONI,PROTEIN-FORTIFIED,CKD,ENR,(N X 6.25)",30.9,164,8.9,0.2,1.5,0.0,76.77018633540372,22.111801242236027,1.1180124223602486,first dishes,70.57845219960726
20100,MACARONI,"MACARONI,COOKED,ENRICHED",30.9,158,5.8,0.9,1.799999952,0.560000002,79.79341510652034,14.977404777275662,5.229180116204003,first dishes,69.35339943962201
20102,MACARONI,"MACARONI,PROTEIN-FORTIFIED,CKD,ENR,(N X 5.70)",31.7,164,8.1,0.2,0.0,0.0,78.75776397515529,20.12422360248447,1.1180124223602486,first dishes,69.21547962803501
9175,MAMMY-APPLE,"MAMMY-APPLE,(MAMEY),RAW",12.5,51,0.5,0.5,3.0,0.0,88.49557522123894,3.5398230088495577,7.964601769911504,fruits,76.55768306418308
9176,MANGOS,"MANGOS,RAW",17.0,65,0.5,0.3,1.799999952,14.80000019,93.53507565337,2.751031636863824,3.713892709766162,fruits,68.68813894152163
9177,MANGOSTEEN,"MANGOSTEEN,CND,SYRUP PK",17.9,73,0.4,0.6,1.799999952,0.0,91.0941475826972,2.035623409669211,6.870229007633588,fruits,73.92098014159504
9328,MARASCHINO CHERRIES,"MARASCHINO CHERRIES,CND,DRND",42.0,165,0.2,0.2,3.200000048,38.77000046,98.4759671746776,0.4689331770222743,1.0550996483001172,fruits,51.63881235169092
9185,MELON,"MELON BALLS,FROZEN",7.9,33,0.8,0.2,0.699999988,0.0,86.33879781420765,8.743169398907105,4.918032786885246,fruits,76.74428049178849
35132,MELON,"MELON,BANANA (NAVAJO)",4.1,21,0.8,0.2,0.300000012,3.359999895,76.63551401869158,14.953271028037385,8.41121495327103,fruits,76.09524599206668
9183,MELON,"MELONS,CASABA,RAW",6.6,28,1.1,0.1,0.899999976,5.690000057,83.2807570977918,13.880126182965302,2.8391167192429028,fruits,75.14197639608348
9181,MELON,"MELONS,CANTALOUPE,RAW",8.2,34,0.8,0.2,0.899999976,7.860000134,86.77248677248677,8.465608465608467,4.761904761904763,fruits,73.6045757558431
9184,MELON,"MELONS,HONEYDEW,RAW",9.1,36,0.5,0.1,0.800000012,8.119999886,92.62086513994912,5.089058524173028,2.290076335877863,fruits,73.15025168928462
1087,MILK,"MILK,NONFAT,FLUID,PROT FORT,W/ VIT A (FAT FREE/SKIM)",5.6,41,4.0,0.2,0.0,0.0,55.72139303482587,39.800995024875625,4.477611940298508,dairy,77.19860469010098
1083,MILK,"MILK,LOWFAT,FLUID,1% MILKFAT,W/ NONFAT MILK SOL&VIT A",5.0,43,3.5,1.0,0.0,0.0,46.51162790697674,32.55813953488372,20.930232558139537,dairy,76.5982477240513
1084,MILK,"MILK,LOWFAT,FLUID,1% MILKFAT,PROT FORT,W/ VIT A",5.5,48,3.9,1.2,0.0,0.0,45.45454545454546,32.231404958677686,22.314049586776857,dairy,76.33863390089469
1080,MILK,"MILK,RED FAT,FLUID,2% MILKFAT,W/ NONFAT MILK SOL&VIT A",5.0,51,3.5,1.9,0.0,0.0,39.13894324853229,27.39726027397261,33.46379647749511,dairy,75.73016400287136
1085,MILK,"MILK,NONFAT,FLUID,W/ VIT A (FAT FREE OR SKIM)",5.0,34,3.4,0.1,0.0,5.090000153,57.971014492753625,39.42028985507246,2.608695652173913,dairy,75.43404192376943
1111,MILK SHAKES,"MILK SHAKES,THICK VANILLA",17.8,112,3.9,3.0,0.0,17.75,62.56590509666081,13.708260105448156,23.72583479789104,dairy,63.50803198457627
1110,MILK SHAKES,"MILK SHAKES,THICK CHOC",21.1,119,3.0,2.7,0.300000012,20.85000038,69.92543496271747,9.942004971002486,20.132560066280032,dairy,61.51225057270248
7050,MORTADELLA,"MORTADELLA,BEEF,PORK",3.0,311,16.4,25.4,0.0,0.0,3.919007184846505,21.423905943827563,74.65708687132593,meats,55.1963331775777
7061,MOTHER'S LOAF,"MOTHER'S LOAF,PORK",7.5,282,12.1,22.3,0.0,0.0,10.748835542816195,17.34145467574346,71.90970978144034,meats,56.21044967428323
18283,MUFFINS,"MUFFINS,OAT BRAN",48.3,270,7.0,7.4,4.599999905,8.220000267,67.1299513551077,9.728978457261988,23.1410701876303,bakedGoods,57.97906867457176
18273,MUFFINS,"MUFFINS,PLN,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",41.4,296,6.9,11.4,2.700000048,0.0,55.98377281947261,9.330628803245435,34.68559837728195,bakedGoods,56.94872651503852
18278,MUFFINS,"MUFFINS,BLUEBERRY,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",40.7,285,6.5,10.8,0.0,0.0,56.92307692307693,9.090909090909092,33.98601398601399,bakedGoods,56.0400781028367
18280,MUFFINS,"MUFFINS,CORN,DRY MIX,PREP",49.1,321,7.4,10.2,2.400000095,0.0,61.79987413467589,9.314033983637508,28.8860918816866,bakedGoods,55.26123669502513
18286,MUFFINS,"MUFFINS,WHEAT BRAN,TOASTER-TYPE W/RAISINS",52.2,295,5.2,8.8,7.699999809,13.97999954,67.61658031088082,6.735751295336788,25.647668393782386,bakedGoods,54.40937883876603
9190,MULBERRIES,"MULBERRIES,RAW",9.8,43,1.4,0.4,1.700000048,8.100000381,80.99173553719008,11.570247933884296,7.438016528925619,fruits,73.53967224658972
11263,MUSHROOMS,"MUSHROOMS,WHITE,STIR-FRIED",4.0,26,3.6,0.3,1.799999952,0.0,48.33836858006042,43.50453172205438,8.157099697885196,vegetables,79.36475749591034
11989,MUSHROOMS,"MUSHROOMS,STRAW,CND,DRND SOL",4.6,32,3.8,0.7,2.5,0.0,46.115288220551385,38.0952380952381,15.789473684210527,vegetables,79.33230579916943
11243,MUSHROOMS,"MUSHROOMS,PORTABELLA,GRILLED",4.9,35,4.3,0.8,2.200000048,0.0,44.54545454545455,39.090909090909086,16.363636363636363,vegetables,79.11325666703469
11267,MUSHROOMS,"MUSHROOMS,SHIITAKE,STIR-FRIED",7.7,48,3.5,0.3,3.599999905,0.300000012,64.8421052631579,29.47368421052631,5.6842105263157885,vegetables,78.57780305909446
11992,MUSHROOMS,"MUSHROOMS,WHITE,MICROWAVED",6.0,44,3.9,0.5,2.5,0.0,54.42176870748299,35.374149659863946,10.20408163265306,vegetables,78.45610914601585
9191,NECTARINES,"NECTARINES,RAW",10.6,44,1.1,0.3,1.700000048,7.889999866,85.65656565656565,8.88888888888889,5.454545454545454,fruits,73.42203494187987
20115,NOODLES,"NOODLES,JAPANESE,SOBA,CKD",21.4,99,5.1,0.1,0.0,0.0,80.07483629560336,19.083255378858745,0.8419083255378857,first dishes,73.05289645156876
20112,NOODLES,"NOODLES,EGG,SPINACH,CKD,ENR",24.2,132,5.0,1.6,2.299999952,0.400000006,73.78048780487805,15.243902439024392,10.975609756097562,first dishes,71.2923901797004
20117,NOODLES,"NOODLES,JAPANESE,SOMEN,CKD",27.5,131,4.0,0.2,0.0,0.0,86.07198748043818,12.519561815336465,1.4084507042253522,first dishes,69.89696591382113
20110,NOODLES,"NOODLES,EGG,CKD,ENR",25.2,138,4.5,2.1,1.200000048,0.400000006,73.20261437908498,13.071895424836605,13.725490196078436,first dishes,69.72659437109438
20114,NOODLES,"NOODLES,JAPANESE,SOBA,DRY",74.6,336,14.4,0.7,0.0,0.0,82.36268285950868,15.898426718189343,1.7388904223019597,first dishes,58.20623093979972
9192,OHELOBERRIES,"OHELOBERRIES,RAW",6.8,28,0.4,0.2,0.0,0.0,88.88888888888889,5.228758169934641,5.88235294117647,fruits,76.50089254036757
7051,OLIVE LOAF,"OLIVE LOAF,PORK",9.2,235,11.8,16.5,0.0,0.0,15.82795698924731,20.301075268817208,63.87096774193548,meats,61.28914508978456
9194,OLIVES,"OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)",5.6,81,1.0,6.9,2.5,0.0,25.31073446327684,4.519774011299435,70.16949152542374,fruits,72.48499121341365
9193,OLIVES,"OLIVES,RIPE,CND (SMALL-EXTRA LRG)",6.3,115,0.8,10.7,3.200000048,0.0,20.20850040096231,2.5661587810745794,77.22534081796312,fruits,69.15868913537317
